	SRR1914886	SRR1914888	SRR1914890	SRR1914885	SRR1914887	SRR1914889
ENSMUSG00000026818.5	9	6	7	2	6	4
ENSMUSG00000026819.15	11977	8804	11918	11007	10648	10352
ENSMUSG00000026820.5	3939	2757	3496	3108	3351	3118
ENSMUSG00000026821.15	16728	12863	17533	15657	14628	14067
ENSMUSG00000026822.14	3	25	8	26	4	17
ENSMUSG00000026824.11	9653	6788	10422	10088	9658	8474
ENSMUSG00000026825.17	137804	110138	148066	150071	129179	137854
ENSMUSG00000026826.13	5394	3046	5379	4542	4099	4391
ENSMUSG00000026827.12	13427	10165	13387	13802	13861	12820
ENSMUSG00000026828.11	134	60	98	82	91	132
ENSMUSG00000026829.9	172	159	172	163	157	128
ENSMUSG00000026830.9	9680	6061	9320	9274	9968	9042
ENSMUSG00000026831.16	813	450	775	670	486	522
ENSMUSG00000026832.12	198	64	234	119	107	121
ENSMUSG00000026833.18	46671	34010	47691	42949	43412	38874
ENSMUSG00000026834.13	2046	1353	1886	2337	2140	1822
ENSMUSG00000026835.15	8	2	11	5	3	3
ENSMUSG00000026836.15	2702	2114	2851	3136	2781	2753
ENSMUSG00000026837.15	1474	972	1391	1952	1570	1948
ENSMUSG00000026839.17	4271	2768	3904	4620	4493	4192
ENSMUSG00000026840.14	882	796	1512	1104	625	999
ENSMUSG00000026841.7	2745	1783	2998	2202	1929	2062
ENSMUSG00000026842.16	11424	8269	11517	11344	10675	10678
ENSMUSG00000026843.15	5709	4259	5595	5419	4988	5046
ENSMUSG00000026848.14	5993	4507	5962	5549	5615	4935
ENSMUSG00000026849.18	3212	2251	3016	2897	2971	2581
ENSMUSG00000026851.9	12513	8480	11606	11237	11561	10272
ENSMUSG00000026853.15	8093	6030	8095	7840	7361	6680
ENSMUSG00000026854.16	15995	12067	15556	15551	14683	14138
ENSMUSG00000026856.14	3037	2377	2951	2656	2526	2419
ENSMUSG00000026857.9	3264	2277	3126	2868	2894	2767
ENSMUSG00000026858.18	15216	11461	15659	15590	14750	14013
ENSMUSG00000026860.16	26120	18909	25025	23303	21809	21028
ENSMUSG00000026864.13	43059	32396	43323	39479	36216	33838
ENSMUSG00000026866.16	60	51	52	22	41	56
ENSMUSG00000026867.18	16869	12905	17178	16120	14944	14635
ENSMUSG00000026869.12	9990	6647	9047	8240	8604	7632
ENSMUSG00000026870.19	72	48	62	50	51	39
ENSMUSG00000026872.17	8701	6217	9202	8069	8578	7764
ENSMUSG00000026873.9	232	146	153	148	195	187
ENSMUSG00000026874.10	167	121	188	114	84	126
ENSMUSG00000026875.14	515	396	584	469	380	435
ENSMUSG00000026878.17	32028	22133	30031	28628	28688	26058
ENSMUSG00000026879.14	9476	8300	11612	10211	8426	9501
ENSMUSG00000026880.11	1445	1091	1444	1771	1428	1440
ENSMUSG00000026882.1	0	0	0	0	0	0
ENSMUSG00000026883.17	20288	14839	19769	20162	19434	18535
ENSMUSG00000026885.13	3044	2091	2740	3017	3080	2829
ENSMUSG00000026887.9	2986	2244	3055	2855	2890	2711
ENSMUSG00000026888.14	3588	2589	3537	3808	3553	3434
ENSMUSG00000026889.12	5479	3927	5377	5264	5404	4896
ENSMUSG00000026890.19	936	535	991	506	861	663
ENSMUSG00000026893.4	2064	1414	1933	2281	2231	2047
ENSMUSG00000026894.4	141	80	134	99	101	97
ENSMUSG00000026895.7	10683	7136	9313	9024	9710	8382
ENSMUSG00000026896.14	315	271	321	381	342	337
ENSMUSG00000026904.17	27606	19347	27199	28218	27239	25551
ENSMUSG00000026914.15	9069	5820	7820	7923	8544	7289
ENSMUSG00000026915.16	25155	20336	29008	25243	21105	22505
ENSMUSG00000026917.15	4405	3025	4297	3889	3685	3372
ENSMUSG00000026918.16	11954	8582	11300	10715	10146	9248
ENSMUSG00000026919.1	0	0	0	0	0	0
ENSMUSG00000026921.18	2666	2172	2621	2404	1870	1981
ENSMUSG00000026922.13	193	143	187	139	144	129
ENSMUSG00000026923.15	5205	3888	5005	4673	4171	4218
ENSMUSG00000026924.17	13304	10767	14369	14108	11737	12515
ENSMUSG00000026925.16	7492	5571	7527	7062	6607	6260
ENSMUSG00000026926.14	13629	9554	13014	13083	13042	11895
ENSMUSG00000026927.17	13002	9983	13881	12481	11354	10972
ENSMUSG00000026928.14	533	398	461	507	451	502
ENSMUSG00000026930.15	12111	9076	11395	10243	9550	9500
ENSMUSG00000026931.10	15	5	9	2	4	2
ENSMUSG00000026932.14	29456	22105	30369	39395	37336	36727
ENSMUSG00000026933.17	17540	13467	17676	16588	15526	14741
ENSMUSG00000026934.15	69	66	60	41	46	79
ENSMUSG00000026936.3	1	1	2	0	1	1
ENSMUSG00000026937.12	0	0	0	0	0	0
ENSMUSG00000026938.10	70	40	62	49	51	54
ENSMUSG00000026939.12	2110	1330	1889	1349	1474	1309
ENSMUSG00000026940.3	192	148	235	174	163	181
ENSMUSG00000026941.16	625	540	658	798	516	643
ENSMUSG00000026942.13	1278	987	1355	1522	1426	1325
ENSMUSG00000026943.12	3	9	7	10	4	10
ENSMUSG00000026944.18	65625	55293	76807	70340	59793	66532
ENSMUSG00000026946.9	373	191	273	224	275	247
ENSMUSG00000026950.17	749	619	784	699	610	544
ENSMUSG00000026955.13	352	283	344	245	277	235
ENSMUSG00000026956.15	2144	1473	1888	1808	1745	1735
ENSMUSG00000026958.13	3300	2679	3663	3071	2630	2558
ENSMUSG00000026959.13	53876	47973	62957	69887	54966	62123
ENSMUSG00000026960.6	1576	1076	1430	1393	1415	1203
ENSMUSG00000026961.6	133	114	177	247	181	241
ENSMUSG00000026963.4	76	68	101	136	120	138
ENSMUSG00000026965.12	15743	12288	16228	16250	14424	14504
ENSMUSG00000026966.6	3377	2254	2982	2851	2960	2555
ENSMUSG00000026969.3	19	20	29	29	17	12
ENSMUSG00000026970.16	4656	3626	4937	6358	5018	5495
ENSMUSG00000026971.15	56	40	64	55	55	52
ENSMUSG00000026972.15	2287	1722	2152	2014	1842	1745
ENSMUSG00000026974.11	3828	2742	3679	3367	3565	3057
ENSMUSG00000026975.10	3914	2718	3681	3546	3581	3163
ENSMUSG00000026976.15	24	10	18	12	13	31
ENSMUSG00000026977.17	11014	7398	10113	10387	10922	9690
ENSMUSG00000026979.16	135	120	171	105	105	105
ENSMUSG00000026980.15	410	331	541	665	454	626
ENSMUSG00000026981.15	23	17	20	24	16	14
ENSMUSG00000026983.10	0	0	0	0	0	0
ENSMUSG00000026984.4	0	0	0	0	0	0
ENSMUSG00000026985.1	0	1	0	0	1	0
ENSMUSG00000026986.14	2341	1512	1925	1275	1429	1309
ENSMUSG00000026987.16	9528	6813	9527	11577	10578	10796
ENSMUSG00000026988.15	2532	1767	2289	2291	2231	2155
ENSMUSG00000026989.5	35	11	20	33	28	15
ENSMUSG00000026991.20	37187	25506	36116	34497	36919	33037
ENSMUSG00000026994.9	122	97	118	104	99	104
ENSMUSG00000026999.14	1773	1190	1656	1541	1575	1409
ENSMUSG00000027001.10	1875	1311	1889	1591	1751	1442
ENSMUSG00000027002.13	49315	34741	47885	45035	46026	41151
ENSMUSG00000027004.3	574	497	552	515	478	422
ENSMUSG00000027006.13	17592	12182	16040	14790	15540	13662
ENSMUSG00000027007.16	7835	5961	8037	8675	8130	7661
ENSMUSG00000027009.18	1593	1174	1819	1648	1348	1516
ENSMUSG00000027010.16	30943	21645	29122	31220	29904	29628
ENSMUSG00000027011.14	8642	5575	8041	8236	8507	7458
ENSMUSG00000027012.15	21720	17046	22589	22015	19937	19853
ENSMUSG00000027014.14	3136	2162	2801	2812	2963	2680
ENSMUSG00000027015.4	966	633	861	720	777	663
ENSMUSG00000027016.17	2563	1924	2947	4168	3758	3664
ENSMUSG00000027018.11	2149	1379	1795	1681	1748	1648
ENSMUSG00000027022.13	24	23	22	19	11	16
ENSMUSG00000027030.15	10769	7620	10767	11878	11268	11439
ENSMUSG00000027035.10	6662	4566	6364	6840	6866	6067
ENSMUSG00000027048.15	6	17	0	2	1	4
ENSMUSG00000027067.16	13361	10155	13576	13630	12466	12147
ENSMUSG00000027068.6	39	38	48	45	40	38
ENSMUSG00000027070.14	481	382	462	311	221	281
ENSMUSG00000027071.14	351	283	346	254	256	205
ENSMUSG00000027072.13	0	0	1	0	0	1
ENSMUSG00000027073.5	0	0	0	2	1	2
ENSMUSG00000027074.14	403	194	416	235	239	200
ENSMUSG00000027075.16	25	15	38	32	29	18
ENSMUSG00000027076.10	1800	1209	1694	1603	1769	1362
ENSMUSG00000027077.7	1	0	3	0	0	0
ENSMUSG00000027078.14	1265	860	1415	1613	970	1046
ENSMUSG00000027079.15	850	569	817	823	855	689
ENSMUSG00000027080.6	3808	2747	3448	3341	3434	3031
ENSMUSG00000027082.15	558	447	558	670	513	495
ENSMUSG00000027086.16	3270	2425	3331	3105	2990	2873
ENSMUSG00000027087.11	6533	5073	7350	7382	6797	7013
ENSMUSG00000027088.10	3567	2364	3250	3159	3362	2804
ENSMUSG00000027091.14	15001	9980	13432	13032	13217	11359
ENSMUSG00000027099.9	5087	3283	4288	4167	4474	3968
ENSMUSG00000027102.4	1	0	0	0	0	0
ENSMUSG00000027104.18	19380	13469	18177	17393	17649	15698
ENSMUSG00000027107.3	170	142	199	151	129	162
ENSMUSG00000027108.15	9871	6470	9070	9169	9351	8207
ENSMUSG00000027109.16	6617	4578	5970	6142	6267	5433
ENSMUSG00000027111.15	4467	3673	4744	4666	4324	4344
ENSMUSG00000027115.14	188	142	210	160	157	134
ENSMUSG00000027120.6	89	6	0	2	10	17
ENSMUSG00000027122.15	6005	4210	5710	5926	5963	5279
ENSMUSG00000027130.15	23464	18230	24674	22746	20870	20602
ENSMUSG00000027131.3	9553	6481	8739	7983	8381	7088
ENSMUSG00000027132.3	1706	1181	1625	1530	1524	1345
ENSMUSG00000027133.3	3407	2220	2939	2734	2937	2516
ENSMUSG00000027134.4	9060	7450	9960	9819	8917	8445
ENSMUSG00000027157.10	55	45	60	67	63	49
ENSMUSG00000027160.16	1730	1207	1626	1467	1434	1342
ENSMUSG00000027162.7	10907	7049	9734	9083	10163	8564
ENSMUSG00000027163.13	4276	2729	3731	3812	4020	3597
ENSMUSG00000027164.8	3111	2178	3154	3354	3164	2890
ENSMUSG00000027165.16	3370	2045	2895	2772	2938	2643
ENSMUSG00000027166.14	1060	752	986	984	979	882
ENSMUSG00000027167.11	2342	1506	2097	1948	1995	1833
ENSMUSG00000027168.21	1748	1179	1738	1801	1569	1543
ENSMUSG00000027170.12	7448	4551	6310	5872	6444	5402
ENSMUSG00000027171.10	723	460	647	613	693	623
ENSMUSG00000027173.7	277	181	233	331	287	241
ENSMUSG00000027175.10	8331	6386	8421	7566	7168	7542
ENSMUSG00000027176.8	5631	4013	5449	5096	4787	4749
ENSMUSG00000027177.14	17952	10895	15243	15833	17247	14168
ENSMUSG00000027180.12	17232	12153	16083	16119	16113	14524
ENSMUSG00000027184.14	36213	27057	37089	33849	32021	30757
ENSMUSG00000027185.15	5650	4627	6013	6085	5126	5527
ENSMUSG00000027186.14	102	94	113	96	80	83
ENSMUSG00000027187.10	8090	5787	7763	7732	7143	7226
ENSMUSG00000027188.8	2642	2024	2818	2219	1906	1874
ENSMUSG00000027189.16	50244	35299	47982	47747	47749	43888
ENSMUSG00000027193.12	11398	7833	10701	10831	10809	9414
ENSMUSG00000027194.16	7811	5963	8243	8274	7387	7371
ENSMUSG00000027195.10	10485	7299	10458	9613	9885	9158
ENSMUSG00000027198.16	6025	4711	6185	6024	5523	5507
ENSMUSG00000027199.14	6488	4493	6932	6490	6171	6165
ENSMUSG00000027200.17	19901	15387	20735	22810	21319	21761
ENSMUSG00000027201.16	16713	12685	17270	17086	16173	15650
ENSMUSG00000027202.12	134	87	122	87	79	94
ENSMUSG00000027203.15	3128	2229	2931	2973	3206	2767
ENSMUSG00000027204.13	2663	2359	3144	3459	2555	3245
ENSMUSG00000027206.13	17005	10659	14573	14675	16306	13155
ENSMUSG00000027207.15	3848	2437	3286	3044	3132	2624
ENSMUSG00000027208.14	340	278	407	422	352	320
ENSMUSG00000027209.17	347	229	304	301	297	290
ENSMUSG00000027210.20	1848	1226	1939	1845	1955	1916
ENSMUSG00000027215.13	3599	2649	3924	3905	3614	3700
ENSMUSG00000027217.13	3241	2061	3184	2516	2207	2289
ENSMUSG00000027219.13	4	2	2	1	4	3
ENSMUSG00000027220.2	40658	29249	40538	32923	33284	28908
ENSMUSG00000027221.5	23068	16416	21988	16227	17351	14799
ENSMUSG00000027222.14	2924	1963	2601	2700	2749	2506
ENSMUSG00000027223.15	51060	36133	48224	40387	43910	37719
ENSMUSG00000027224.14	10	4	5	6	3	6
ENSMUSG00000027225.7	4	2	4	1	1	4
ENSMUSG00000027227.7	3443	2528	3314	2908	3016	2851
ENSMUSG00000027229.5	0	0	1	2	1	0
ENSMUSG00000027230.9	692	534	726	567	514	549
ENSMUSG00000027233.4	28	31	26	12	16	15
ENSMUSG00000027236.8	3056	1994	2813	2609	2713	2366
ENSMUSG00000027238.17	8118	6131	8322	8502	8101	8141
ENSMUSG00000027239.14	1968	1338	1650	1648	1692	1571
ENSMUSG00000027242.14	891	615	956	862	779	784
ENSMUSG00000027243.8	1099	738	1058	930	949	898
ENSMUSG00000027244.14	14762	10597	14609	15040	14119	13482
ENSMUSG00000027245.11	2297	1608	2195	1984	1936	1751
ENSMUSG00000027246.12	188	151	219	179	202	159
ENSMUSG00000027247.16	8763	6651	8476	7557	7224	6952
ENSMUSG00000027248.13	28147	21292	29175	25390	24508	22793
ENSMUSG00000027249.15	12	63	22	13	12	13
ENSMUSG00000027253.15	3751	3256	4633	3776	3502	3751
ENSMUSG00000027254.13	162577	142103	194510	189801	154799	172942
ENSMUSG00000027255.14	11858	8343	11136	11243	11217	10277
ENSMUSG00000027257.13	3479	2596	3460	3336	3083	2978
ENSMUSG00000027259.15	4275	3097	4314	4139	3958	3793
ENSMUSG00000027261.2	18	26	3	10	5	6
ENSMUSG00000027263.12	5353	4076	5689	5379	4974	4719
ENSMUSG00000027270.14	1603	1115	1468	1423	1919	2001
ENSMUSG00000027272.5	15637	11409	15027	13875	13355	12976
ENSMUSG00000027273.13	207373	145035	205888	224213	222974	202388
ENSMUSG00000027274.16	2219	1469	2198	2120	2036	1839
ENSMUSG00000027276.7	1284	1031	1402	1569	1326	1200
ENSMUSG00000027281.16	1765	1318	1873	1893	1714	1642
ENSMUSG00000027282.17	5267	3700	5101	4816	4644	4278
ENSMUSG00000027284.16	6519	5116	6870	6708	5678	5815
ENSMUSG00000027285.13	2973	1868	2698	2488	2622	2246
ENSMUSG00000027286.16	2508	1677	2380	2282	2295	1967
ENSMUSG00000027287.14	2282	1710	2454	2358	2025	1967
ENSMUSG00000027288.16	50381	34637	48307	44950	47076	41974
ENSMUSG00000027291.15	15374	11901	15717	15578	14141	13746
ENSMUSG00000027293.13	3444	2700	3425	3457	3515	3437
ENSMUSG00000027296.7	419	327	580	351	417	308
ENSMUSG00000027297.14	1352	941	1227	643	592	531
ENSMUSG00000027298.17	10764	8130	11283	8903	7912	8192
ENSMUSG00000027300.9	1457	1068	1414	1278	1373	1245
ENSMUSG00000027301.7	15607	10883	12771	7085	8631	7798
ENSMUSG00000027303.18	23902	17023	22766	20730	20983	19155
ENSMUSG00000027304.9	12289	8906	11923	11500	10894	10425
ENSMUSG00000027305.9	1913	1368	1860	1697	1747	1466
ENSMUSG00000027306.15	515	359	499	506	458	396
ENSMUSG00000027309.18	25354	19248	26345	25158	22334	23376
ENSMUSG00000027312.14	32166	23823	32726	30968	28959	28699
ENSMUSG00000027313.3	1010	774	1033	949	990	887
ENSMUSG00000027314.6	237	202	277	318	168	263
ENSMUSG00000027315.13	189	138	165	94	101	116
ENSMUSG00000027316.15	4821	3371	4462	4085	4349	3656
ENSMUSG00000027317.8	4	3	0	1	1	3
ENSMUSG00000027318.17	193	157	205	217	170	213
ENSMUSG00000027322.11	89	52	97	78	68	83
ENSMUSG00000027323.10	392	248	356	322	285	268
ENSMUSG00000027324.1	821	529	826	719	684	681
ENSMUSG00000027326.13	121	86	131	102	113	125
ENSMUSG00000027327.16	10081	7325	8828	7420	7822	7114
ENSMUSG00000027329.9	1316	815	1283	974	959	928
ENSMUSG00000027330.16	2014	1497	2075	1849	1546	1495
ENSMUSG00000027331.15	239	133	249	191	202	243
ENSMUSG00000027332.11	8453	5939	8440	7534	7590	6920
ENSMUSG00000027333.18	7236	5407	6956	7733	6561	6814
ENSMUSG00000027335.9	172	152	239	232	198	221
ENSMUSG00000027338.16	14	7	11	45	19	11
ENSMUSG00000027339.15	10770	7265	10450	9682	9751	9162
ENSMUSG00000027340.15	27687	21411	28935	30620	27515	27550
ENSMUSG00000027341.10	3485	2504	3470	3546	3473	3243
ENSMUSG00000027342.14	3581	2476	3379	3236	3320	2973
ENSMUSG00000027344.14	405	272	378	334	287	286
ENSMUSG00000027346.15	12599	8774	12698	12037	12445	11124
ENSMUSG00000027347.18	22849	17040	28413	32538	30377	25818
ENSMUSG00000027349.5	4771	3538	4777	4774	4230	4224
ENSMUSG00000027350.8	40831	32819	44258	46283	40397	41565
ENSMUSG00000027351.14	19590	13688	18844	17994	17486	16009
ENSMUSG00000027353.14	630	428	587	587	574	529
ENSMUSG00000027355.15	37	23	37	16	16	11
ENSMUSG00000027356.8	41	34	46	29	23	32
ENSMUSG00000027357.16	2913	1980	2641	2501	2753	2274
ENSMUSG00000027358.6	888	692	876	539	488	566
ENSMUSG00000027359.16	2375	1919	2266	2593	2388	2411
ENSMUSG00000027360.5	3675	3798	4058	4155	2826	3120
ENSMUSG00000027361.15	2525	1825	2522	2307	2185	2187
ENSMUSG00000027363.15	14475	11085	14935	14423	13703	13631
ENSMUSG00000027364.14	136	83	124	159	93	128
ENSMUSG00000027365.14	9870	7294	10129	9023	9013	8404
ENSMUSG00000027366.12	7349	5396	7436	6905	6755	6225
ENSMUSG00000027367.16	16190	11041	14462	14043	14439	12717
ENSMUSG00000027368.6	83	81	96	105	101	90
ENSMUSG00000027371.10	3567	2403	3213	3119	2998	2869
ENSMUSG00000027374.12	8735	6523	8508	8622	7980	7681
ENSMUSG00000027375.14	38082	24511	40581	34107	35265	33731
ENSMUSG00000027376.15	186	119	198	164	151	158
ENSMUSG00000027377.2	49	43	63	73	43	57
ENSMUSG00000027378.16	2947	1947	2627	2267	2414	2152
ENSMUSG00000027379.13	17	13	17	11	13	14
ENSMUSG00000027380.10	15	9	25	13	18	27
ENSMUSG00000027381.16	1050	712	977	1367	1366	1381
ENSMUSG00000027384.6	3898	2688	3568	3425	3545	3114
ENSMUSG00000027386.9	438	354	612	425	306	414
ENSMUSG00000027387.11	758	536	807	672	624	657
ENSMUSG00000027394.13	7442	5344	7363	7138	7109	6752
ENSMUSG00000027395.15	2341	1912	2351	2336	1995	1985
ENSMUSG00000027397.14	19301	15373	21705	21737	17939	19438
ENSMUSG00000027398.13	8	12	11	10	4	14
ENSMUSG00000027399.1	82	53	88	76	73	65
ENSMUSG00000027400.11	4190	3426	3486	3667	3246	2738
ENSMUSG00000027401.9	253	163	232	210	180	161
ENSMUSG00000027403.12	82	66	79	48	32	47
ENSMUSG00000027404.15	6746	4585	6161	6017	5838	5475
ENSMUSG00000027405.16	13445	10515	13487	14571	13370	12744
ENSMUSG00000027406.12	32543	22495	30998	28935	28974	26704
ENSMUSG00000027408.7	855	537	698	753	654	708
ENSMUSG00000027409.5	65	50	81	87	48	73
ENSMUSG00000027411.17	8586	6313	8331	8533	7826	7638
ENSMUSG00000027412.12	122	110	145	148	119	136
ENSMUSG00000027416.2	2	1	1	3	4	4
ENSMUSG00000027419.9	46337	33868	48380	46978	42460	41713
ENSMUSG00000027420.13	222	171	199	179	203	232
ENSMUSG00000027422.15	9742	8614	11674	11810	8606	10639
ENSMUSG00000027423.15	11748	7480	10510	9949	10570	9130
ENSMUSG00000027424.11	793	581	745	739	674	697
ENSMUSG00000027425.18	5373	3839	5060	5597	5452	5053
ENSMUSG00000027427.13	3804	2789	3798	3635	3554	3267
ENSMUSG00000027428.9	3848	2517	3459	3349	3614	2982
ENSMUSG00000027429.16	7113	5276	7013	6615	6311	6138
ENSMUSG00000027430.12	5814	3923	4975	4717	4555	4123
ENSMUSG00000027431.5	0	0	2	0	2	2
ENSMUSG00000027433.5	7320	5181	6842	6651	6416	5984
ENSMUSG00000027434.11	1337	943	1134	1107	1180	992
ENSMUSG00000027435.8	523	751	893	963	531	892
ENSMUSG00000027438.14	75509	49221	69282	71740	73350	68256
ENSMUSG00000027439.9	7117	4779	6789	6211	6370	5550
ENSMUSG00000027442.10	0	0	0	0	0	0
ENSMUSG00000027443.10	2	2	2	1	1	0
ENSMUSG00000027444.2	0	0	0	0	0	0
ENSMUSG00000027445.3	0	0	1	0	0	0
ENSMUSG00000027446.2	5	5	4	4	3	1
ENSMUSG00000027447.6	105851	70043	91236	95875	98769	84336
ENSMUSG00000027452.11	5637	3774	4950	4803	5135	4147
ENSMUSG00000027454.10	103	64	78	68	83	59
ENSMUSG00000027455.16	16735	11656	15184	14422	14009	12760
ENSMUSG00000027456.8	170	106	130	112	141	149
ENSMUSG00000027457.15	26072	20132	27956	28807	27003	26874
ENSMUSG00000027459.16	1386	1045	1403	1247	1237	1165
ENSMUSG00000027460.7	42	29	30	28	42	31
ENSMUSG00000027463.14	134	166	204	229	161	175
ENSMUSG00000027465.13	8997	6289	8367	7340	7646	6580
ENSMUSG00000027466.15	14114	10071	13285	12566	12369	11783
ENSMUSG00000027468.2	2	1	0	2	0	0
ENSMUSG00000027469.16	339	277	432	390	358	328
ENSMUSG00000027470.9	12	2	4	4	3	5
ENSMUSG00000027472.14	4432	3204	4173	4294	3947	4098
ENSMUSG00000027474.12	572	575	650	776	585	660
ENSMUSG00000027475.9	11293	8219	10940	10309	10112	9481
ENSMUSG00000027478.15	159	144	236	185	161	194
ENSMUSG00000027479.14	14437	9670	13144	11960	11765	11327
ENSMUSG00000027480.12	0	1	0	0	0	0
ENSMUSG00000027481.2	11	6	6	7	11	7
ENSMUSG00000027482.12	1	0	0	0	0	0
ENSMUSG00000027483.7	5	1	0	0	0	63
ENSMUSG00000027484.2	5	4	3	3	3	3
ENSMUSG00000027485.15	68	48	49	28	32	38
ENSMUSG00000027487.11	1481	1020	1326	1369	1366	1313
ENSMUSG00000027488.12	4104	2909	3780	3570	3350	3218
ENSMUSG00000027489.15	6959	4006	7492	5323	4803	5105
ENSMUSG00000027490.17	685	501	789	549	502	399
ENSMUSG00000027495.4	6101	4163	5884	4852	4674	4585
ENSMUSG00000027496.15	180	117	168	124	143	134
ENSMUSG00000027498.14	3229	2403	3294	3171	3026	2792
ENSMUSG00000027499.12	30487	19601	25820	25423	26809	23308
ENSMUSG00000027500.10	63940	42521	56860	44279	46561	40038
ENSMUSG00000027502.11	9234	6616	9056	9181	8924	8628
ENSMUSG00000027505.2	1	2	2	2	4	3
ENSMUSG00000027506.15	9832	6532	8813	10826	11170	10150
ENSMUSG00000027508.15	6861	5385	7463	9225	7726	7990
ENSMUSG00000027509.11	5774	4363	5715	5600	5153	4976
ENSMUSG00000027510.17	691	515	606	711	694	602
ENSMUSG00000027513.11	18	95	18	18	11	17
ENSMUSG00000027514.14	17	8	22	25	13	20
ENSMUSG00000027517.13	1	1	2	0	1	0
ENSMUSG00000027518.3	0	0	0	0	0	2
ENSMUSG00000027519.10	9956	7006	9066	8941	9157	8226
ENSMUSG00000027520.15	23319	15814	20121	21422	22801	20211
ENSMUSG00000027522.15	19067	15064	19355	21388	19148	19086
ENSMUSG00000027523.19	268950	201819	256093	260011	261804	236593
ENSMUSG00000027524.9	435	364	541	497	461	505
ENSMUSG00000027525.17	12746	8318	11519	10389	10872	9457
ENSMUSG00000027528.12	0	0	0	0	0	0
ENSMUSG00000027530.15	24	12	21	10	13	16
ENSMUSG00000027531.16	8739	6036	8384	9244	9279	8123
ENSMUSG00000027533.10	6709	4367	6138	6006	6026	5542
ENSMUSG00000027534.16	4998	3361	4370	3964	4247	3472
ENSMUSG00000027536.6	476	290	485	417	391	426
ENSMUSG00000027540.13	5824	4413	6055	6479	5747	5503
ENSMUSG00000027544.16	4960	4198	5223	6266	5407	5751
ENSMUSG00000027546.15	66056	49922	65100	63253	60314	58033
ENSMUSG00000027547.17	38	20	28	14	20	19
ENSMUSG00000027550.14	6616	4520	6052	5195	5141	4820
ENSMUSG00000027551.15	2585	1721	2274	2288	2346	2168
ENSMUSG00000027552.14	1203	807	1178	1121	1053	1001
ENSMUSG00000027555.8	139	81	149	167	135	131
ENSMUSG00000027556.15	8	2	11	9	5	9
ENSMUSG00000027559.5	190	169	153	174	106	167
ENSMUSG00000027560.4	1909	1319	1779	1828	1632	1647
ENSMUSG00000027562.12	25553	18053	25922	26431	25283	24662
ENSMUSG00000027564.4	0	0	1	0	0	0
ENSMUSG00000027566.15	11674	7346	10028	10182	10622	9418
ENSMUSG00000027568.9	2406	1960	2540	1545	1636	1833
ENSMUSG00000027569.15	4041	2973	4124	3546	3334	3181
ENSMUSG00000027570.15	2682	1832	2910	1999	1737	1849
ENSMUSG00000027573.11	6067	4088	5299	5097	5417	4847
ENSMUSG00000027574.15	5075	3245	4226	3594	3977	3413
ENSMUSG00000027575.19	13513	10183	13786	13092	12184	11753
ENSMUSG00000027577.14	12217	9706	14362	13311	12394	12639
ENSMUSG00000027579.6	33	43	69	63	34	48
ENSMUSG00000027580.17	750	800	1054	1161	747	941
ENSMUSG00000027581.12	66255	44793	60110	59514	61757	54411
ENSMUSG00000027582.16	14216	11465	15422	13990	11730	12088
ENSMUSG00000027583.13	1542	1247	1576	1515	1401	1392
ENSMUSG00000027584.16	16754	11925	14707	14191	14133	12660
ENSMUSG00000027589.14	12346	9207	12751	11793	10349	9798
ENSMUSG00000027593.15	12379	8465	10992	11371	11295	10375
ENSMUSG00000027596.10	20	7	17	7	6	8
ENSMUSG00000027597.15	236	235	261	243	199	208
ENSMUSG00000027598.16	10132	7668	10542	10452	9765	9284
ENSMUSG00000027599.9	10849	7187	9807	9273	10076	8588
ENSMUSG00000027601.13	2026	1428	2007	1927	1839	1660
ENSMUSG00000027602.9	16521	11532	14546	13420	14410	12731
ENSMUSG00000027603.15	16255	12430	17307	16888	15171	14749
ENSMUSG00000027605.18	9376	7035	10129	10714	8978	9614
ENSMUSG00000027606.12	2	2	3	2	0	3
ENSMUSG00000027610.17	5209	4206	5833	5361	4344	4905
ENSMUSG00000027611.12	128	100	128	181	128	124
ENSMUSG00000027612.7	6601	4712	6373	5773	5811	5287
